"id","legisNames","party","year","icpsrst","district","incumb","numdvt","numrvt","numovt","statenm","stpost","fipsst","Office","CensusPop","Area","RedistrictedDate","RepCandidate","RepStatus","DemCandidate","DemStatus","ThirdParty","ThirdVotes","ThirdCandidate","ThirdStatus","PluralityVotes","PluralityParty","ThirdVotesTotalPercent","RaceNotes","dpvote","winner","numdvt_js","numrvt_js","numovt_js","handcorrected","y","x"
"MI-2","HUIZENGA (R MI-2)","R",2016,NA,2,-1,110391,212508,NA,NA,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6,"Bill Huizenga",NA,NA,NA,NA,0.843925089482254,59.4
"MI-3","AMASH (R MI-3)","R",2016,NA,3,-1,128400,203545,NA,NA,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,"Justin Amash",NA,NA,NA,NA,0.170286377316986,55
"MI-4","MOOLENAAR (R MI-4)","R",2016,NA,4,-1,101277,194572,NA,NA,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8,"John Moolenaar",NA,NA,NA,NA,0.861674945803053,63.2
"MI-5","KILDEE (D MI-5)","D",2016,NA,5,1,195279,112102,NA,NA,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2,"Daniel Kildee",NA,NA,NA,NA,-0.903458296358003,47.8
"MI-6","UPTON (R MI-6)","R",2016,NA,6,-1,119980,193246,NA,NA,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5,"Fred Upton",NA,NA,NA,NA,0.426747424931418,54.5
"MI-7","WALBERG (R MI-7)","R",2016,NA,7,-1,134010,184321,NA,NA,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,"Tim Walberg",NA,NA,NA,NA,0.724493353699722,59
"MI-8","BISHOP (R MI-8)","R",2016,NA,8,-1,143791,205629,NA,NA,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5,"Mike Bishop",NA,NA,NA,NA,0.710848953485829,53.5
"MI-9","LEVIN (D MI-9)","D",2016,NA,9,1,199661,128937,NA,NA,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.1,"Sander Levin",NA,NA,NA,NA,-0.973720105548926,45.9
"MN-1","WALZ (D MN-1)","D",2016,NA,1,1,169074,166526,NA,NA,"MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9,"Tim Walz",NA,NA,NA,NA,-0.610646468903593,58.1
"MN-2","LEWIS (R MN-2)","R",2016,NA,2,NA,167315,173970,NA,NA,"MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.3,"Jason Lewis",NA,NA,NA,NA,0.940928351698571,50.7
"MN-3","PAULSEN (R MN-3)","R",2016,NA,3,-1,169243,223077,NA,NA,"MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.1,"Erik Paulsen",NA,NA,NA,NA,0.611720569716484,44.9
"MN-4","MCCOLLUM (D MN-4)","D",2016,NA,4,1,203299,121032,NA,NA,"MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.8,"Betty McCollum",NA,NA,NA,NA,-0.959444131111056,33.2
"MN-5","ELLISON (D MN-5)","D",2016,NA,5,1,249964,80660,NA,NA,"MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9,"Keith Ellison",NA,NA,NA,NA,-0.673969065854317,20.1
"MN-6","EMMER (R MN-6)","R",2016,NA,6,-1,123008,235380,NA,NA,"MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"Tom Emmer",NA,NA,NA,NA,0.821398604691438,64
"MN-7","PETERSON (D MN-7)","D",2016,NA,7,1,173589,156952,NA,NA,"MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,"Collin Peterson",NA,NA,NA,NA,-0.30308533117897,66.6
"MN-8","NOLAN (D MN-8)","D",2016,NA,8,1,179098,177089,NA,NA,"MN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6,"Rick Nolan",NA,NA,NA,NA,-0.765006786022427,58.4
"MO-1","CLAY (D MO-1)","D",2016,NA,1,1,236993,62714,NA,NA,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.4,"Lacy Clay",NA,NA,NA,NA,-1.13135013978811,19.6
"MO-2","WAGNER (R MO-2)","R",2016,NA,2,-1,155689,241954,NA,NA,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.6,"Ann Wagner",NA,NA,NA,NA,1.56253548117507,55.4
"MO-3","LUETKEMEYER (R MO-3)","R",2016,NA,3,-1,102891,249865,NA,NA,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,"Blaine Luetkemeyer",NA,NA,NA,NA,0.871455342564596,70.5
"MO-4","HARTZLER (R MO-4)","R",2016,NA,4,-1,92510,225348,NA,NA,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,"Vicky Hartzler",NA,NA,NA,NA,0.826057837867808,69
"MO-5","CLEAVER (D MO-5)","D",2016,NA,5,1,190766,123771,NA,NA,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1,"Emanuel Cleaver",NA,NA,NA,NA,-1.04291274804225,42.9
"MO-6","GRAVES (R MO-6)","R",2016,NA,6,-1,99692,238388,NA,NA,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,"Sam Graves",NA,NA,NA,NA,0.673907197544772,66.6
"MO-7","LONG (R MO-7)","R",2016,NA,7,-1,92756,228692,NA,NA,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,"Billy Long",NA,NA,NA,NA,1.18356425581323,74
"MO-8","SMITH (R MO-8)","R",2016,NA,8,-1,70009,229792,NA,NA,"MO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.8,"Jason Smith",NA,NA,NA,NA,0.90891188080083,78.2
"MS-1","KELLY (R MS-1)","R",2016,NA,1,-1,83947,206455,NA,NA,"MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,"Trent Kelly",NA,NA,NA,NA,1.67583169814612,66.9
"MS-2","THOMPSON (D MS-2)","D",2016,NA,2,1,192343,83542,NA,NA,"MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,"Bennie Thompson",NA,NA,NA,NA,-1.92802862513585,35.6
"MS-3","HARPER (R MS-3)","R",2016,NA,3,-1,96101,209490,NA,NA,"MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5,"Gregg Harper",NA,NA,NA,NA,0.938464971378519,62.5
"MS-4","PALAZZO (R MS-4)","R",2016,NA,4,-1,77505,181323,NA,NA,"MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9,"Steven Palazzo",NA,NA,NA,NA,1.12312160415581,71.1
"MT-1","ZINKE (R MT-1)","R",2016,NA,1,-1,205919,285358,NA,NA,"MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9,"Ryan Zinke",NA,NA,NA,NA,1.01907495267766,61.1
"NC-1","BUTTERFIELD (D NC-1)","D",2016,NA,1,1,240661,101567,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9,"G.K. Butterfield",NA,NA,NA,NA,-1.35495493249924,31.1
"NC-10","MCHENRY (R NC-10)","R",2016,NA,10,-1,128919,220825,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,"Patrick McHenry",NA,NA,NA,NA,1.34898982198135,62.6
"NC-11","MEADOWS (R NC-11)","R",2016,NA,11,-1,129103,230405,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9,"Mark Meadows",NA,NA,NA,NA,0.769763870878699,65.1
"NC-12","ADAMS (D NC-12)","D",2016,NA,12,1,234115,115185,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.7,"Alma Adams",NA,NA,NA,NA,-1.22852883191382,29.3
"NC-13","BUDD (R NC-13)","R",2016,NA,13,0,156049,199443,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2,"Ted Budd",NA,NA,NA,NA,1.4803841895231,54.8
"NC-2","HOLDING (R NC-2)","R",2016,NA,2,-1,169082,221485,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,"George Holding",NA,NA,NA,NA,0.678019724420232,55
"NC-3","JONES (R NC-3)","R",2016,NA,3,-1,106170,217531,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9,"Walter Jones",NA,NA,NA,NA,-0.0887577494578689,62.1
"NC-4","PRICE (D NC-4)","D",2016,NA,4,1,279380,130161,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.7,"David Price",NA,NA,NA,NA,-0.904839233961683,29.3
"NC-5","FOXX (R NC-5)","R",2016,NA,5,-1,147887,207625,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,"Virginia Foxx",NA,NA,NA,NA,0.650331455582264,59
"NC-6","WALKER (R NC-6)","R",2016,NA,6,-1,143167,207983,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5,"Mark Walker",NA,NA,NA,NA,1.2508618419568,57.5
"NC-7","ROUZER (R NC-7)","R",2016,NA,7,-1,135905,211801,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9,"David Rouzer",NA,NA,NA,NA,0.622796227794004,59.1
"NC-8","HUDSON (R NC-8)","R",2016,NA,8,-1,133182,189863,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3,"Richard Hudson",NA,NA,NA,NA,0.608805242536529,57.7
"NC-9","PITTENGER (R NC-9)","R",2016,NA,9,-1,139041,193452,NA,NA,"NC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,"Robert Pittenger",NA,NA,NA,NA,0.660512399248846,56
"ND-1","CRAMER (R ND-1)","R",2016,NA,1,-1,80377,233980,NA,NA,"ND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.2,"Kevin Cramer",NA,NA,NA,NA,0.877293329994432,69.8
"NE-1","FORTENBERRY (R NE-1)","R",2016,NA,1,-1,83467,189771,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6,"Jeff Fortenberry",NA,NA,NA,NA,1.26803613442119,61.4
"NE-2","BACON (R NE-2)","R",2016,NA,2,1,137602,141066,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8,"Don Bacon",NA,NA,NA,NA,1.12454535774556,51.2
"NE-3","SMITH (R NE-3)","R",2016,NA,3,-1,0,226720,NA,NA,"NE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,"Adrian Smith",NA,NA,NA,NA,1.35399694307973,78.9
"NH-1","SHEA-PORTER (D NH-1)","D",2016,NA,1,-1,161828,157011,NA,NA,"NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2,"Carol Shea-Porter",NA,NA,NA,NA,-0.832611836937055,50.8
"NH-2","KUSTER (D NH-2)","D",2016,NA,2,1,174386,158960,NA,NA,"NH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.3,"Annie Kuster",NA,NA,NA,NA,-0.637603992580887,48.7
"NJ-1","NORCROSS (D NJ-1)","D",2016,NA,1,1,183231,112388,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7,"Donald Norcross",NA,NA,NA,NA,-0.978817176303116,37.3
"NJ-10","PAYNE (D NJ-10)","D",2016,NA,10,1,190856,26450,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.9,"Donald Payne Jr.",NA,NA,NA,NA,-1.69591709727288,13.1
"NJ-11","FRELINGHUYS (R NJ-11)","R",2016,NA,11,-1,130162,194299,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,"Rodney Frelinghuysen",NA,NA,NA,NA,0.881785769620488,50.5
"NJ-12","WATSON (D NJ-12)","D",2016,NA,12,1,181430,92407,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.1,"Bonnie Watson Coleman",NA,NA,NA,NA,-2.67308800531749,32.9
"NJ-2","LOBIONDO (R NJ-2)","R",2016,NA,2,-1,110838,176338,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.6,"Frank LoBiondo",NA,NA,NA,NA,0.193489380466419,52.4
"NJ-3","MACARTHUR (R NJ-3)","R",2016,NA,3,-1,127526,194596,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8,"Tom MacArthur",NA,NA,NA,NA,0.359721620317696,53.2
"NJ-4","SMITH (R NJ-4)","R",2016,NA,4,-1,111532,211992,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4,"Chris Smith",NA,NA,NA,NA,0.241755647045121,57.6
"NJ-5","GOTTHEIMER (D NJ-5)","D",2016,NA,5,1,172587,157690,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.4,"Josh Gottheimer",NA,NA,NA,NA,-0.402566510425722,50.6
"NJ-6","PALLONE (D NJ-6)","D",2016,NA,6,1,167895,91908,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1,"Frank Pallone",NA,NA,NA,NA,-1.55547200028288,41.9
"NJ-7","LANCE (R NJ-7)","R",2016,NA,7,-1,148188,185850,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.6,"Leonard Lance",NA,NA,NA,NA,0.334316152524445,49.4
"NJ-8","SIRES (D NJ-8)","D",2016,NA,8,1,134733,32337,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.9,"Albio Sires",NA,NA,NA,NA,-0.880292844173723,22.1
"NJ-9","PASCRELL (D NJ-9)","D",2016,NA,9,1,162642,65376,NA,NA,"NJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,"Bill Pascrell",NA,NA,NA,NA,-0.829547922975869,34
"NM-1","LUJAN (D NM-1)","D",2016,NA,1,1,181088,96879,NA,NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.5,"Michelle Lujan Grisham",NA,NA,NA,NA,-0.863845918534209,40.5
"NM-2","PEARCE (R NM-2)","R",2016,NA,2,-1,85232,143514,NA,NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3,"Steve Pearce",NA,NA,NA,NA,0.917429745364047,55.7
"NM-3","LUJAN (D NM-3)","D",2016,NA,3,1,170612,102730,NA,NA,"NM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.5,"Ben R. Lujan",NA,NA,NA,NA,-1.1639995988927,41.5
"NV-1","TITUS (D NV-1)","D",2016,NA,1,1,116537,54174,NA,NA,"NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4,"Dina Titus",NA,NA,NA,NA,-0.885079066580488,34.6
"NV-2","AMODEI (R NV-2)","R",2016,NA,2,-1,115722,182676,NA,NA,"NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3,"Mark Amodei",NA,NA,NA,NA,0.597340114867487,56.7
"NV-3","ROSEN (D NV-3)","D",2016,NA,3,0,146869,142926,NA,NA,"NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.5,"Jacky Rosen",NA,NA,NA,NA,-0.537804369663538,50.5
"NV-4","KIHUEN (D NV-4)","D",2016,NA,4,-1,128985,118328,NA,NA,"NV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6,"Ruben Kihuen",NA,NA,NA,NA,-0.86245066789297,47.4
"NY-1","ZELDIN (R NY-1)","R",2016,NA,1,-1,121982,175168,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6,"Lee Zeldin",NA,NA,NA,NA,0.519653822607464,56.4
"NY-10","NADLER (D NY-10)","D",2016,NA,10,1,192122,53806,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6,"Jerrold Nadler",NA,NA,NA,NA,-1.18692295871951,19.4
"NY-11","DONOVAN (R NY-11)","R",2016,NA,11,-1,85257,142934,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,"Daniel Donovan",NA,NA,NA,NA,0.335980410303045,55
"NY-12","MALONEY (D NY-12)","D",2016,NA,12,1,244199,49350,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.1,"Carolyn Maloney",NA,NA,NA,NA,-0.77240030821177,13.9
"NY-13","ESPAILLAT (D NY-13)","D",2016,NA,13,NA,206994,16083,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.5,"Adriano Espaillat",NA,NA,NA,NA,-1.38239881755039,5.5
"NY-14","CROWLEY (D NY-14)","D",2016,NA,14,1,147587,30545,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.7,"Joe Crowley",NA,NA,NA,NA,-1.00476641246612,20.3
"NY-15","SERRANO (D NY-15)","D",2016,NA,15,1,165688,6129,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,"Jose E. Serrano",NA,NA,NA,NA,-0.923529543880102,5
"NY-16","ENGEL (D NY-16)","D",2016,NA,16,1,209857,0,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.9,"Eliot Engel",NA,NA,NA,NA,-0.937184838310757,23.1
"NY-17","LOWEY (D NY-17)","D",2016,NA,17,1,214530,0,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.4,"Nita Lowey",NA,NA,NA,NA,-1.28383163291287,39.6
"NY-18","MALONEY (D NY-18)","D",2016,NA,18,1,162060,129369,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,"Sean Patrick Maloney",NA,NA,NA,NA,-0.798070129836293,51
"NY-19","FASO (R NY-19)","R",2016,NA,19,NA,138800,164800,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4,"John Faso",NA,NA,NA,NA,0.232815249577938,53.6
"NY-2","KING (R NY-2)","R",2016,NA,2,-1,105100,174961,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3,"Peter King",NA,NA,NA,NA,0.395066610809875,54.7
"NY-20","TONKO (D NY-20)","D",2016,NA,20,1,213021,100738,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1,"Paul Tonko",NA,NA,NA,NA,-1.47313685203387,42.9
"NY-21","STEFANIK (R NY-21)","R",2016,NA,21,-1,82161,177886,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6,"Elise Stefanik",NA,NA,NA,NA,0.300367077456332,57.4
"NY-22","TENNEY (R NY-22)","R",2016,NA,22,NA,114266,129444,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8,"Claudia Tenney",NA,NA,NA,NA,0.730199338770783,58.2
"NY-23","REED (R NY-23)","R",2016,NA,23,-1,118584,161050,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1,"Tom Reed",NA,NA,NA,NA,0.646233529271869,57.9
"NY-24","KATKO (R NY-24)","R",2016,NA,24,-1,119040,182761,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9,"John Katko",NA,NA,NA,NA,0.312836593130405,48.1
"NY-25","SLAUGHTER (D NY-25)","D",2016,NA,25,1,182950,142650,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7,"Louise M. Slaughter",NA,NA,NA,NA,-1.57940137380213,41.3
"NY-26","HIGGINS (D NY-26)","D",2016,NA,26,1,215289,73377,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.3,"Brian Higgins",NA,NA,NA,NA,-0.993840393177835,39.7
"NY-27","COLLINS (R NY-27)","R",2016,NA,27,-1,107832,220885,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1,"Chris Collins",NA,NA,NA,NA,0.978855458048951,62.9
"NY-3","SUOZZI (D NY-3)","D",2016,NA,3,NA,162947,145706,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.1,"Tom Suozzi",NA,NA,NA,NA,-0.467355036327766,46.9
"NY-4","RICE (D NY-4)","D",2016,NA,4,1,185286,125865,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.9,"Kathleen Rice",NA,NA,NA,NA,-0.652023318773515,45.1
"NY-5","MEEKS (D NY-5)","D",2016,NA,5,1,199552,30257,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.1,"Gregory Meeks",NA,NA,NA,NA,-1.04027072285472,12.9
"NY-6","MENG (D NY-6)","D",2016,NA,6,1,136506,50617,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,"Grace Meng",NA,NA,NA,NA,-1.05479060825543,33
"NY-7","VELAZQUEZ (D NY-7)","D",2016,NA,7,1,172145,17477,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.3,"Nydia Velazquez",NA,NA,NA,NA,-0.935715044851652,10.7
"NY-8","JEFFRIES (D NY-8)","D",2016,NA,8,1,214595,0,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.2,"Hakeem Jeffries",NA,NA,NA,NA,-1.09137849696962,13.8
"NY-9","CLARKE (D NY-9)","D",2016,NA,9,1,214189,0,NA,NA,"NY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.3,"Yvette Clarke",NA,NA,NA,NA,-1.35194645588479,14.7
"OH-1","CHABOT (R OH-1)","R",2016,NA,1,-1,144644,210014,NA,NA,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.6,"Steve Chabot",NA,NA,NA,NA,1.02428218762166,53.4
"OH-10","TURNER (R OH-10)","R",2016,NA,10,-1,109981,215724,NA,NA,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.2,"Mike Turner",NA,NA,NA,NA,0.470537820404115,53.8
"OH-11","FUDGE (D OH-11)","D",2016,NA,11,1,242917,59769,NA,NA,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.6,"Marcia Fudge",NA,NA,NA,NA,-1.48127467391667,17.4
"OH-12","TIBERI (R OH-12)","R",2016,NA,12,-1,112638,251266,NA,NA,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.1,"Pat Tiberi",NA,NA,NA,NA,0.505194416420667,55.9
"OH-13","RYAN (D OH-13)","D",2016,NA,13,1,208610,99377,NA,NA,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4,"Tim Ryan",NA,NA,NA,NA,-0.813411488895712,46.6
"OH-14","JOYCE (R OH-14)","R",2016,NA,14,-1,130907,219191,NA,NA,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,"David Joyce",NA,NA,NA,NA,0.392772146542952,56
"OH-15","STIVERS (R OH-15)","R",2016,NA,15,-1,113960,222847,NA,NA,"OH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9,"Steve Stivers",NA,NA,NA,NA,0.629334678143305,58.1
